n_walkers,n_volume,mu,lmax,D,TargetShape,DiskDiameter,n_targets,fixed_target_dist,detection_time,probability
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,1746064.22,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,667768.83,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,5660256.72,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,2538383.23,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,255730.95,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,216282.90,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,3258909.13,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,1160738.66,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,3960293.77,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,373606.11,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,1781871.40,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,704993.69,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,43998695.19,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,12031685.04,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,10063149.56,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,960413.10,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,417974.44,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,3527129.64,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,6349.01,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,1469072.52,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,179164.60,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,484163.75,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,5471980.52,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,619359.19,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,4293717.01,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,340573.87,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,219502.25,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,438877.31,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,1360219.77,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,3438551.41,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,2119756.81,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,175363.28,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,3921232.10,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,11810158.79,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,4566585.28,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,4340708.17,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,1691806.82,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,50559.01,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,895072.19,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,2208931.02,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,15274641.97,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,228025.03,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,487725.54,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,1334091.22,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,3767688.32,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,1676970.32,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,1729396.93,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,1452855.48,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,2463967.87,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,840258.83,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,3492635.01,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,117200.90,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,1640172.11,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,250858.74,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,1966288.04,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,22775866.66,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,9866895.83,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,5891208.74,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,32609823.00,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,5564268.55,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,879537.69,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,1692963.32,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,8119778.49,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,169055.99,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,7632139.58,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,1158572.38,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,5172496.91,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,1411580.75,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,785130.51,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,1025400.70,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,5557912.91,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,1103795.80,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,7654853.20,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,871091.06,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,2092541.12,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,260547.34,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,6023497.82,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,15576851.36,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,1779391.05,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,10146126.70,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,10215642.96,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,5729870.29,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,9456055.45,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,224696.94,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,1441450.99,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,1977474.99,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,4390365.88,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,148889.76,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,2394567.41,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,1025831.76,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,2151229.97,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,178041.64,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,3834487.56,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,58668.29,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,667222.76,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,350308.68,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,6842075.39,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,2655.05,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,1142336.35,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,2627139.94,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,1975311.22,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,1063481.19,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,8105194.51,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,8436736.23,1.00
1,134217728,2.8,256,8.55,Ball_no_boundary,50,1,0.0,1952457.82,1.00
1,134217728,2.8,256,100.00,Line,100,1,0.0,151093.48,1.00
1,134217728,2.8,256,10.70,Ball_no_boundary,100,1,0.0,10056169.63,1.00
1,134217728,2.8,256,200.00,Line,200,1,0.0,1986045.28,1.00
1,134217728,2.8,256,13.43,Ball_no_boundary,200,1,0.0,6969971.34,1.00
1,134217728,2.8,256,250.00,Line,250,1,0.0,296365.42,1.00
1,134217728,2.8,256,14.46,Ball_no_boundary,250,1,0.0,350544.03,1.00
1,134217728,2.8,256,300.00,Line,300,1,0.0,1031111.99,1.00
1,134217728,2.8,256,15.36,Ball_no_boundary,300,1,0.0,1667753.86,1.00
1,134217728,2.8,256,350.00,Line,350,1,0.0,899938.49,1.00
1,134217728,2.8,256,16.16,Ball_no_boundary,350,1,0.0,3425111.26,1.00
1,134217728,2.8,256,400.00,Line,400,1,0.0,1608630.97,1.00
1,134217728,2.8,256,16.90,Ball_no_boundary,400,1,0.0,8347050.76,1.00
1,134217728,2.8,256,450.00,Line,450,1,0.0,110311.55,1.00
1,134217728,2.8,256,17.57,Ball_no_boundary,450,1,0.0,2216372.15,1.00
1,134217728,2.8,256,500.00,Line,500,1,0.0,1377151.22,1.00
1,134217728,2.8,256,18.20,Ball_no_boundary,500,1,0.0,10129645.69,1.00
1,134217728,3.0,256,10.00,Line,10,1,0.0,70269533.70,1.00
1,134217728,3.0,256,5.24,Ball_no_boundary,10,1,0.0,6814563.81,1.00
1,134217728,3.0,256,25.00,Line,25,1,0.0,1656284.04,1.00
1,134217728,3.0,256,6.87,Ball_no_boundary,25,1,0.0,5316784.30,1.00
1,134217728,3.0,256,50.00,Line,50,1,0.0,2765506.23,1.00
1,134217728,3.0,256,8.55,Ball_no_boundary,50,1,0.0,1434477.11,1.00
1,134217728,3.0,256,100.00,Line,100,1,0.0,42109.99,1.00
1,134217728,3.0,256,10.70,Ball_no_boundary,100,1,0.0,4522953.92,1.00
1,134217728,3.0,256,200.00,Line,200,1,0.0,442201.75,1.00
1,134217728,3.0,256,13.43,Ball_no_boundary,200,1,0.0,2692722.81,1.00
1,134217728,3.0,256,250.00,Line,250,1,0.0,2166551.95,1.00
1,134217728,3.0,256,14.46,Ball_no_boundary,250,1,0.0,47454.32,1.00
1,134217728,3.0,256,300.00,Line,300,1,0.0,2098044.58,1.00
1,134217728,3.0,256,15.36,Ball_no_boundary,300,1,0.0,6983.46,1.00
1,134217728,3.0,256,350.00,Line,350,1,0.0,64792.28,1.00
1,134217728,3.0,256,16.16,Ball_no_boundary,350,1,0.0,6180960.59,1.00
1,134217728,3.0,256,400.00,Line,400,1,0.0,630970.34,1.00
1,134217728,3.0,256,16.90,Ball_no_boundary,400,1,0.0,4461932.84,1.00
1,134217728,3.0,256,450.00,Line,450,1,0.0,367335.66,1.00
1,134217728,3.0,256,17.57,Ball_no_boundary,450,1,0.0,1213574.99,1.00
1,134217728,3.0,256,500.00,Line,500,1,0.0,57931.17,1.00
1,134217728,3.0,256,18.20,Ball_no_boundary,500,1,0.0,288526.48,1.00
1,134217728,1.0,256,10.00,Line,10,1,0.0,181803173.80,1.00
1,134217728,1.0,256,5.24,Ball_no_boundary,10,1,0.0,14064959.65,1.00
1,134217728,1.0,256,25.00,Line,25,1,0.0,9550139.08,1.00
1,134217728,1.0,256,6.87,Ball_no_boundary,25,1,0.0,30006280.74,1.00
1,134217728,1.0,256,50.00,Line,50,1,0.0,74613801.68,1.00
1,134217728,1.0,256,8.55,Ball_no_boundary,50,1,0.0,11020971.79,1.00
1,134217728,1.0,256,100.00,Line,100,1,0.0,7041739.91,1.00
1,134217728,1.0,256,10.70,Ball_no_boundary,100,1,0.0,23564043.54,1.00
1,134217728,1.0,256,200.00,Line,200,1,0.0,6874649.26,1.00
1,134217728,1.0,256,13.43,Ball_no_boundary,200,1,0.0,4670878.71,1.00
1,134217728,1.0,256,250.00,Line,250,1,0.0,5791917.71,1.00
1,134217728,1.0,256,14.46,Ball_no_boundary,250,1,0.0,2004934.73,1.00
1,134217728,1.0,256,300.00,Line,300,1,0.0,1153933.86,1.00
1,134217728,1.0,256,15.36,Ball_no_boundary,300,1,0.0,5165707.72,1.00
1,134217728,1.0,256,350.00,Line,350,1,0.0,7499908.10,1.00
1,134217728,1.0,256,16.16,Ball_no_boundary,350,1,0.0,3864451.00,1.00
1,134217728,1.0,256,400.00,Line,400,1,0.0,1745724.63,1.00
1,134217728,1.0,256,16.90,Ball_no_boundary,400,1,0.0,3816311.18,1.00
1,134217728,1.0,256,450.00,Line,450,1,0.0,369746.72,1.00
1,134217728,1.0,256,17.57,Ball_no_boundary,450,1,0.0,5718394.11,1.00
1,134217728,1.0,256,500.00,Line,500,1,0.0,5355425.24,1.00
1,134217728,1.0,256,18.20,Ball_no_boundary,500,1,0.0,2277261.36,1.00
1,134217728,1.2,256,10.00,Line,10,1,0.0,146932571.22,1.00
1,134217728,1.2,256,5.24,Ball_no_boundary,10,1,0.0,60989248.30,1.00
1,134217728,1.2,256,25.00,Line,25,1,0.0,1147676.73,1.00
1,134217728,1.2,256,6.87,Ball_no_boundary,25,1,0.0,25703221.88,1.00
1,134217728,1.2,256,50.00,Line,50,1,0.0,54021740.37,1.00
1,134217728,1.2,256,8.55,Ball_no_boundary,50,1,0.0,4147561.90,1.00
1,134217728,1.2,256,100.00,Line,100,1,0.0,36392026.30,1.00
1,134217728,1.2,256,10.70,Ball_no_boundary,100,1,0.0,3653168.70,1.00
1,134217728,1.2,256,200.00,Line,200,1,0.0,31261053.75,1.00
1,134217728,1.2,256,13.43,Ball_no_boundary,200,1,0.0,452843.51,1.00
1,134217728,1.2,256,250.00,Line,250,1,0.0,11186092.99,1.00
1,134217728,1.2,256,14.46,Ball_no_boundary,250,1,0.0,346879.41,1.00
1,134217728,1.2,256,300.00,Line,300,1,0.0,3842544.40,1.00
1,134217728,1.2,256,15.36,Ball_no_boundary,300,1,0.0,5296778.59,1.00
1,134217728,1.2,256,350.00,Line,350,1,0.0,25291423.72,1.00
1,134217728,1.2,256,16.16,Ball_no_boundary,350,1,0.0,337476.55,1.00
1,134217728,1.2,256,400.00,Line,400,1,0.0,11139308.58,1.00
1,134217728,1.2,256,16.90,Ball_no_boundary,400,1,0.0,1542803.00,1.00
1,134217728,1.2,256,450.00,Line,450,1,0.0,1510351.55,1.00
1,134217728,1.2,256,17.57,Ball_no_boundary,450,1,0.0,1580416.47,1.00
1,134217728,1.2,256,500.00,Line,500,1,0.0,157937.15,1.00
1,134217728,1.2,256,18.20,Ball_no_boundary,500,1,0.0,253629.77,1.00
1,134217728,1.4,256,10.00,Line,10,1,0.0,102047016.92,1.00
1,134217728,1.4,256,5.24,Ball_no_boundary,10,1,0.0,230744884.38,1.00
1,134217728,1.4,256,25.00,Line,25,1,0.0,72595202.38,1.00
1,134217728,1.4,256,6.87,Ball_no_boundary,25,1,0.0,12430240.10,1.00
1,134217728,1.4,256,50.00,Line,50,1,0.0,14658619.22,1.00
1,134217728,1.4,256,8.55,Ball_no_boundary,50,1,0.0,7095391.97,1.00
1,134217728,1.4,256,100.00,Line,100,1,0.0,5894033.09,1.00
1,134217728,1.4,256,10.70,Ball_no_boundary,100,1,0.0,4124876.37,1.00
1,134217728,1.4,256,200.00,Line,200,1,0.0,4321250.06,1.00
1,134217728,1.4,256,13.43,Ball_no_boundary,200,1,0.0,12029351.93,1.00
1,134217728,1.4,256,250.00,Line,250,1,0.0,7238888.99,1.00
1,134217728,1.4,256,14.46,Ball_no_boundary,250,1,0.0,10836702.89,1.00
1,134217728,1.4,256,300.00,Line,300,1,0.0,2175975.65,1.00
1,134217728,1.4,256,15.36,Ball_no_boundary,300,1,0.0,340028.21,1.00
1,134217728,1.4,256,350.00,Line,350,1,0.0,4052539.17,1.00
1,134217728,1.4,256,16.16,Ball_no_boundary,350,1,0.0,11991882.10,1.00
1,134217728,1.4,256,400.00,Line,400,1,0.0,597307.74,1.00
1,134217728,1.4,256,16.90,Ball_no_boundary,400,1,0.0,363787.97,1.00
1,134217728,1.4,256,450.00,Line,450,1,0.0,2023717.65,1.00
1,134217728,1.4,256,17.57,Ball_no_boundary,450,1,0.0,596565.45,1.00
1,134217728,1.4,256,500.00,Line,500,1,0.0,1606013.54,1.00
1,134217728,1.4,256,18.20,Ball_no_boundary,500,1,0.0,200483.33,1.00
1,134217728,1.6,256,10.00,Line,10,1,0.0,36078006.41,1.00
1,134217728,1.6,256,5.24,Ball_no_boundary,10,1,0.0,3966888.34,1.00
1,134217728,1.6,256,25.00,Line,25,1,0.0,30989044.08,1.00
1,134217728,1.6,256,6.87,Ball_no_boundary,25,1,0.0,11155120.27,1.00
1,134217728,1.6,256,50.00,Line,50,1,0.0,27325254.06,1.00
1,134217728,1.6,256,8.55,Ball_no_boundary,50,1,0.0,53803990.04,1.00
1,134217728,1.6,256,100.00,Line,100,1,0.0,2093634.88,1.00
1,134217728,1.6,256,10.70,Ball_no_boundary,100,1,0.0,4399857.22,1.00
1,134217728,1.6,256,200.00,Line,200,1,0.0,3872241.03,1.00
1,134217728,1.6,256,13.43,Ball_no_boundary,200,1,0.0,2218133.12,1.00
1,134217728,1.6,256,250.00,Line,250,1,0.0,6466358.45,1.00
1,134217728,1.6,256,14.46,Ball_no_boundary,250,1,0.0,1264585.88,1.00
1,134217728,1.6,256,300.00,Line,300,1,0.0,1683391.11,1.00
1,134217728,1.6,256,15.36,Ball_no_boundary,300,1,0.0,394391.58,1.00
1,134217728,1.6,256,350.00,Line,350,1,0.0,660982.03,1.00
1,134217728,1.6,256,16.16,Ball_no_boundary,350,1,0.0,4365999.09,1.00
1,134217728,1.6,256,400.00,Line,400,1,0.0,458349.66,1.00
1,134217728,1.6,256,16.90,Ball_no_boundary,400,1,0.0,1429397.18,1.00
1,134217728,1.6,256,450.00,Line,450,1,0.0,1730105.13,1.00
1,134217728,1.6,256,17.57,Ball_no_boundary,450,1,0.0,350259.47,1.00
1,134217728,1.6,256,500.00,Line,500,1,0.0,779743.71,1.00
1,134217728,1.6,256,18.20,Ball_no_boundary,500,1,0.0,448772.81,1.00
1,134217728,1.8,256,10.00,Line,10,1,0.0,92991904.50,1.00
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,14192505.39,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,2337882.86,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,13954924.79,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,6192265.06,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,10961085.55,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,969459.32,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,8485641.83,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,2412074.47,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,210243.29,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,4910179.05,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,703616.58,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,1780058.44,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,5223405.57,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,296248.48,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,1639882.10,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,99914.36,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,1023597.62,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,284267.71,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,725301.56,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,62849.03,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,1340779.62,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,10162100.74,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,23780436.36,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,7415314.62,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,39760444.98,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,2209667.89,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,7767180.16,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,4172494.81,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,2770892.96,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,457452.84,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,1879239.37,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,2593142.19,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,1150419.94,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,881328.18,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,3197358.62,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,1822408.21,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,5856936.37,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,629426.30,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,525769.24,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,1884855.00,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,3229701.62,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,543785.60,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,1315869.66,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,37359903.02,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,29682766.31,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,7693423.80,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,8265478.86,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,1499942.41,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,4764519.03,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,3560634.87,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,1828996.54,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,4247578.12,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,4912793.01,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,168948.39,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,97803.22,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,1437917.45,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,139596.67,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,876294.80,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,658894.38,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,76625.76,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,396558.15,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,120073.10,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,364946.21,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,314822.64,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,610786.92,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,5739933.24,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,34780601.50,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,27467442.62,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,10487675.75,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,3461504.96,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,20565052.71,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,12461160.19,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,2520255.09,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,188789.26,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,2301463.26,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,171161.09,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,76354.13,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,214992.95,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,1221079.49,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,904518.81,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,644658.03,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,1001997.90,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,976363.18,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,98421.81,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,3573589.20,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,596561.65,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,1365093.30,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,16037198.17,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,4461942.17,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,11129537.49,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,459996.78,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,14969092.79,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,573970.41,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,3821733.79,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,5587370.38,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,100930.53,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,98990.56,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,1890167.25,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,4887522.23,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,969266.97,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,557547.12,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,1512996.55,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,8424702.78,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,420730.29,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,287986.60,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,1057412.84,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,3813494.66,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,937633.24,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,1167867.19,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,16334275.97,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,16948353.22,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,5176476.85,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,44287.91,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,5808572.85,1.00
